source_id,mass,radial_velocity,teff,logg,spectral_type,mag_g,mag_bp,mag_rp,age,radius
1729428092801253656,1.129,82.25219,4315.191,2.168,K3III,20.33784,23.424631,18.809612,10.0,14.277472
1729428092801253668,1.133,267.20654,4549.8804,2.368,K0.5III,20.058079,22.509039,18.612764,10.0,10.438818
1729428092801253670,1.134,-56.609753,4560.369,2.375,K0III,19.317757,21.381718,17.943754,10.0,10.343114
1729428092801253684,1.135,178.10327,4549.8804,2.353,K0.5III,20.70538,23.481773,19.212227,10.0,10.63289
1772928098174500896,1.583,0.51414406,,,,19.072748,19.640167,18.326353,8.5,
1772928098174500900,1.43,-33.99455,,,,19.626291,20.227127,18.849384,8.5,
1772928098174500905,0.923,-24.706873,,,,19.725319,20.339216,18.9399,10.0,
1772928098174500913,1.115,-131.38043,,,,19.391544,19.883663,18.70161,10.0,
1772928099516678156,0.287,-22.808867,3483.373,5.003,M2V,25.288496,26.691774,24.077099,4.0,0.27838853
1772928099516678191,0.254,-8.517621,3556.3132,5.024,M2V,25.366217,26.823175,24.154875,10.0,0.2562426
1772978090520084485,1.005,0.45495757,5701.6426,4.478,G2.5V,18.08666,18.528067,17.453672,2.5,0.9433032
1772978090520084489,1.234,-23.266079,6367.955,4.151,F6V,17.732712,18.120995,17.150726,4.0,1.5228297
1772978090520084491,0.87,7.822911,5105.05,4.536,G9V,17.674494,18.199757,16.967886,6.0,0.82158273
1772978090520084494,0.333,-20.632257,3467.3684,4.94,M2V,20.207754,21.403273,19.076141,8.5,0.32110813
1772978090520084496,0.867,-15.247941,5321.0825,4.503,G7V,18.750551,19.28173,18.038298,8.5,0.84849894
1772978090520084497,0.476,-27.91103,3881.5037,4.854,M0V,20.594774,21.5232,19.612934,10.0,0.42721975
1772978090520084498,0.712,-30.362566,4988.8447,4.648,K2V,18.34297,18.886696,17.620901,10.0,0.66168505
1772978090520084502,0.916,-43.851307,6081.35,4.317,F8V,18.151667,18.554138,17.552853,10.0,1.0981238
1772978090520084503,0.695,-1.2302483,4864.0723,4.659,K2.5V,20.399282,21.017626,19.616217,10.0,0.64662325
1772978090520084504,0.786,-19.890224,5470.1597,4.588,G5.5V,19.89985,20.39868,19.208128,10.0,0.74584967
1772978090520084506,0.97,-82.09746,5861.382,3.954,F8IV,17.754848,18.187117,17.126797,10.0,1.7165297
1772978090520084507,0.983,-72.93052,4977.371,3.438,G6III,18.645296,19.226648,17.886091,10.0,3.1235704
1772978090520084508,0.503,-60.68016,4083.1938,4.823,K8V,20.292116,21.232004,19.30404,12.0,0.45567092
1772978090520084509,0.858,-102.95481,6151.7686,4.307,F8V,17.54145,17.903622,16.982555,12.0,1.0780808
1772978090520084511,0.909,-25.829748,5000.345,3.099,G5.5III,16.838324,17.430445,16.072706,12.0,4.452986
1772978090520084512,0.871,-108.732666,6165.95,4.238,F7.5V,19.031654,19.42147,18.44602,12.0,1.1712546
1772978090520084513,0.907,-141.9034,5081.594,3.374,G5III,18.705873,19.28298,17.953382,12.0,3.2407932
1772978090654302209,0.553,9.155021,3828.2473,4.749,K9V,19.193605,20.206697,18.147903,0.575,0.51600194
1772978090654302211,1.455,0.0742181,6531.3057,3.998,F4IV,14.316212,14.625254,13.827054,2.5,1.9708397
1772978090654302214,0.894,8.901122,5211.9473,4.554,G8V,19.078989,19.608652,18.368092,2.5,0.81405044
1772978090654302215,1.293,-10.067098,6095.369,4.007,F7.5IV,16.156645,16.558218,15.56335,4.0,1.8392947
1772978090654302218,0.366,-12.829426,3515.6045,4.928,M2V,20.568697,21.842264,19.411175,6.0,0.3424927
1772978090654302221,0.904,12.975373,6067.3633,4.38,F8V,12.370853,12.665534,11.897807,8.5,1.0015008
1772978090654302228,0.729,-56.856045,5105.05,4.637,K0.5V,18.816877,19.368217,18.086245,10.0,0.680223
1772978090788519937,0.454,-4.114494,3647.5396,4.84,M1V,20.074104,21.091621,19.029524,0.575,0.42135808
1772978090788519938,0.335,-16.449419,3483.373,4.971,M2V,21.076431,22.31096,19.932413,1.5,0.31235704
1772978090788519939,0.749,-2.6603105,4655.861,4.64,K3.5V,18.289675,18.883394,17.52787,2.5,0.6739867
2203378098987073541,1.22,-58.14464,6382.635,4.271,F6V,19.188019,19.978745,18.27283,2.5,1.3141693
2203378098987073546,1.047,-90.99118,5701.6426,4.178,G2.5V,20.888048,21.832067,19.884602,8.5,1.363488
2203378099121291265,0.937,-41.430138,5432.5034,4.541,G5.5V,20.109133,21.05573,19.106613,1.5,0.84849894
2203378099121291267,1.611,-49.255783,7328.245,4.1,F0V,17.718864,18.372221,16.897688,1.5,1.8392947
2203378099121291270,0.83,-44.500027,5176.0684,4.581,G8V,21.179054,22.261398,20.10817,4.0,0.7597161
2203378099121291271,1.142,-93.987946,6353.309,4.269,F6V,20.688992,21.551865,19.728691,4.0,1.2783545
2203378099121291273,0.603,-22.930382,4045.759,4.699,K7V,20.31041,21.677618,19.123531,8.5,0.5736557
2203378099121291278,0.932,-25.823584,6109.4204,4.253,F8V,20.387201,21.224745,19.4408,10.0,1.1930299
2203378099255508993,0.663,-41.604523,4285.4854,4.7,K6V,21.930227,23.237413,20.768251,1.5,0.60069126
2203378099255508995,0.187,-46.286953,3273.407,5.096,M3.5V,26.376688,28.675648,24.949373,1.5,0.20167466
2203378099255508998,0.647,-44.67054,4246.196,4.693,K6V,22.579613,23.984705,21.383293,4.0,0.5979313
2203378099255508999,0.184,-91.27497,3273.407,5.099,M3.5V,28.226171,30.363174,26.841093,4.0,0.19890757
2203378099255509001,0.231,-23.011705,3404.0818,5.041,M2.5V,23.156906,25.16662,21.77869,8.5,0.2391395
2203378099255509006,0.515,-25.790203,3981.0718,4.811,K9V,24.467373,25.898571,23.271584,10.0,0.46628487
2203378099389726727,0.708,-93.88201,4797.3345,4.654,K2.5V,23.37218,24.486162,22.285702,4.0,0.64662325
2203378099389726734,0.786,-26.259197,5470.1597,4.588,G5.5V,21.890528,22.816416,20.896616,10.0,0.74584967
2203378099523944455,0.786,-93.62561,5649.3696,4.6,G3V,22.466341,23.41091,21.461855,4.0,0.7221897
2203378099523944462,0.157,-25.65708,3258.367,5.148,M3.5V,28.284025,30.17907,26.956139,10.0,0.1740409
2203378099658162183,0.966,-94.541145,5345.6436,4.486,G6V,22.12458,23.151619,21.079645,4.0,0.91759557
2203378099658162190,0.476,-25.47371,3881.5037,4.854,M0V,24.867373,26.29857,23.671585,10.0,0.42721975
2203428092406398978,0.451,-31.38859,3819.4426,4.843,K9V,18.144308,19.22365,17.07877,8.5,0.4194221
2203428092540616707,0.98,-14.982654,6081.35,4.267,F8V,16.483538,16.871807,15.903784,8.5,1.1875484
2203428092674834435,0.199,-41.447243,3326.5955,5.076,M3V,23.633232,25.089867,22.39542,8.5,0.2131333
2203428093480140803,1.179,-19.449535,,,,16.482038,16.871248,15.901039,8.5,
2203428096701366274,1.139,-6.8723845,6109.4204,4.355,F8V,14.982672,15.378451,14.394895,2.5,1.1551844
2203428096701366275,0.489,5.2144017,3672.823,4.82,M0.5V,18.66054,19.736467,17.587973,4.0,0.447354
2203428096701366277,0.465,-95.27251,3990.249,4.867,K9V,19.985947,20.918156,19.003931,12.0,0.41557682
2203428096835584001,1.273,-152.99643,6397.348,4.34,F6V,19.424751,19.757395,18.903006,0.575,1.2435158
2203428096835584004,0.804,-86.22016,4977.371,4.563,K1V,16.960384,17.503395,16.237902,8.5,0.76322275
2203428096969801729,0.525,-153.10576,3899.42,4.776,K9V,23.973148,24.92742,22.977364,0.575,0.48826018
2203428096969801732,0.696,-30.53646,4698.941,4.643,K3V,17.577995,18.17584,16.810762,8.5,0.65260637
2203428097104019460,0.257,-61.413418,3723.917,5.036,M0.5V,20.925608,22.006445,19.859375,8.5,0.25272682
2203428097775108097,1.798,-153.02835,,,,19.408417,19.748152,18.877832,0.575,
1985128090300317736,0.857,-85.564384,5546.2573,4.501,G4V,19.956316,20.488749,19.24218,8.5,0.84849894
1985128090300317739,0.31,-33.302433,3647.5396,4.977,M1.5V,20.898233,21.912376,19.866856,10.0,0.29967555
1985128090300317740,0.678,-64.43122,4753.352,4.668,K3.5V,19.539995,20.13771,18.772106,10.0,0.6319043
1985128090300317744,0.599,-41.503967,4295.3643,4.726,K7V,20.912987,21.703049,20.008446,10.0,0.5554581
1985128090300317745,0.898,7.981271,6039.4863,4.374,F9V,17.908848,18.283344,17.339788,10.0,1.0201201
1985128090300317754,0.946,-2.6412048,6109.4204,4.181,F6IV,18.023712,18.424828,17.425964,10.0,1.3081312
1985128090300317756,0.766,-70.02694,5345.6436,4.608,G7V,19.966074,20.48294,19.263288,10.0,0.7221897
1985128090300317758,0.786,-54.885223,5470.1597,4.588,G5.5V,19.962091,20.479073,19.259752,10.0,0.74584967
1985128090300317762,0.824,-11.124859,5701.6426,4.538,G2.5V,19.801905,20.269005,19.140266,10.0,0.80658716
1985128090300317763,0.861,-88.07809,5888.4365,4.467,G0.5V,19.406616,19.82474,18.788197,10.0,0.89670855
1985128090300317764,0.805,-109.56063,5584.702,4.565,G4V,20.032804,20.544441,19.332287,10.0,0.77384025
1985128090300317765,0.898,-106.93325,6039.4863,4.374,F9V,19.02261,19.437359,18.41408,10.0,1.0201201
1985128090300317766,0.946,-75.71765,6109.4204,4.181,F6IV,18.40822,18.813309,17.806334,10.0,1.3081312
1985128090300317771,0.898,-80.1018,6039.4863,4.374,F9V,19.113438,19.528555,18.498062,10.0,1.0201201
1985128090300317772,0.988,-101.7526,4852.885,3.064,G7III,16.707651,17.327328,15.922531,10.0,4.81561
1985128090300317773,0.97,-102.32095,5861.382,3.954,F8IV,18.110487,18.561043,17.460913,10.0,1.7165297
1985128090300317774,0.786,-89.018715,5470.1597,4.588,G5.5V,20.305365,20.802296,19.619373,10.0,0.74584967
1985128090300317775,0.729,-30.044611,5105.05,4.637,K0.5V,20.861332,21.429995,20.115772,10.0,0.680223
1985128090300317778,0.946,-89.10362,6109.4204,4.181,F6IV,18.70145,19.135141,18.070452,10.0,1.3081312
1985128090300317779,0.747,-101.344154,5223.962,4.625,G9V,20.716513,21.24563,20.002754,10.0,0.6992803
1985128090300317782,0.842,-109.63219,5807.644,4.506,G1.5V,19.984457,20.459618,19.316408,10.0,0.84849894
1985128090300317785,0.97,-95.85797,5861.382,3.954,F8IV,18.328598,18.783407,17.681257,10.0,1.7165297
1985128090300317788,0.946,-151.08235,6109.4204,4.181,F6IV,18.866617,19.29154,18.24442,10.0,1.3081312
1985128090300317789,0.842,-181.76471,5807.644,4.506,G1.5V,20.121273,20.60751,19.443508,10.0,0.84849894
1985128090300317792,0.824,-135.14552,5701.6426,4.538,G2.5V,20.207521,20.653757,19.559824,10.0,0.80658716
1985128090300317795,0.766,-135.77863,5345.6436,4.608,G7V,20.81166,21.338148,20.100245,10.0,0.7221897
1985128090300317796,0.88,-111.836876,5970.353,4.424,F9V,19.827436,20.265179,19.19276,10.0,0.9520315
1985128090300317800,0.958,-201.91951,6053.4087,4.092,F6.5IV,18.762209,19.15976,18.164557,10.0,1.4610037
1985128090300317801,0.786,-151.53288,5470.1597,4.588,G5.5V,20.895674,21.419214,20.18184,10.0,0.74584967
1985128090300317802,0.97,-110.33271,5861.382,3.954,F8IV,18.662422,19.12265,18.008278,10.0,1.7165297
1985128090300317805,0.786,-148.90019,5470.1597,4.588,G5.5V,20.800602,21.28409,20.125954,10.0,0.74584967
1985128090300317807,0.958,-184.34251,6053.4087,4.092,F6.5IV,19.021091,19.45404,18.393696,10.0,1.4610037
1729428092801253687,1.127,-22.549208,4477.133,2.506,K1III,20.428156,22.883028,18.981552,10.0,9.652756
1729428092801253695,1.129,21.423439,4178.3037,1.9,K4.5III,20.326662,23.521416,18.785185,10.0,19.437988
1729428092801253712,1.135,-87.7199,4549.8804,2.353,K0.5III,20.581444,23.163557,19.116787,10.0,10.63289
1729428092801253723,1.129,-17.665007,4246.196,2.03,K4III,20.566727,23.598726,19.046207,10.0,16.774567
1729428092801253724,1.13,111.8914,3775.722,1.146,K9III,18.966888,22.722744,17.374239,10.0,46.41425
1729428092801253726,1.136,148.75175,4466.836,2.224,K1.5III,20.571875,23.178337,19.100454,10.0,12.321152
1729428092801253729,0.725,-20.091307,5445.0264,4.627,G6V,20.74975,21.69698,19.74526,12.0,0.686517
1729428092935471105,1.492,-43.46852,7161.434,4.261,F0V,16.595564,17.246265,15.778344,0.575,1.4745222
1729428092935471109,1.304,-2.8383257,6412.0957,4.32,F6V,18.613056,19.479395,17.654043,0.575,1.290183
1729428092935471113,1.414,-40.336575,6839.1167,4.274,F2.5V,17.740427,18.353153,16.95448,0.575,1.4146575
1729428092935471116,2.421,-9.185368,4943.107,2.79,G7III,15.711318,16.82428,14.628773,0.575,10.248288
1729428092935471117,1.006,-8.508432,5584.702,4.515,G3V,20.424881,21.434753,19.390896,0.575,0.9050057
1729428092935471120,1.168,-15.856317,6109.4204,4.408,F8V,19.801092,20.718147,18.814024,0.575,1.1031926
1729428092935471122,1.68,-31.086061,7673.6147,4.2,A8V,18.172855,18.875107,17.315845,0.575,1.6774567
1729428092935471129,2.712,25.795721,4852.885,2.628,G8III,16.611917,18.128992,15.376426,0.575,13.021209
1729428092935471131,2.028,-8.991257,8222.427,3.991,A6IV,19.110855,20.318527,17.97647,0.575,2.347747
1729428092935471132,1.994,-52.798557,8222.427,4.024,A5.5IV,18.94802,20.013172,17.876427,0.575,2.2420812
1729428092935471138,2.211,-6.370805,9225.714,4.132,A2V,21.062378,22.849699,19.737623,0.575,2.082818
1729428092935471141,2.669,29.366442,4943.107,2.671,G7III,19.532103,22.004513,18.081482,0.575,12.321152
1729428092935471144,3.021,250.02219,9660.509,3.682,A2III,20.505463,22.549072,19.119747,0.575,4.0987487
1729428092935471145,3.365,161.76247,11350.108,3.867,B9IV,20.533363,22.384062,19.192368,0.575,3.4886012
1729428092935471147,2.785,70.74806,10115.795,3.925,A1IV,21.951061,24.353327,20.501331,0.575,2.9692812
1729428092935471154,0.75,21.884846,4808.3936,4.646,K2.5V,19.34286,20.321081,18.325214,1.5,0.67089
1729428092935471157,1.198,-25.118992,6123.504,4.349,F8V,18.565498,19.473442,17.582174,1.5,1.1985366
1729428092935471158,1.659,-73.37961,6683.439,3.864,F3IV,16.742508,17.494667,15.854234,1.5,2.458393
1729428092935471160,1.879,5.1212187,6998.42,3.767,F1III,16.329397,17.053469,15.458794,1.5,2.928541
1729428092935471164,1.544,-54.270786,7311.3906,4.158,F0V,18.227966,19.072084,17.279104,1.5,1.692978
1729428092935471166,0.963,24.424004,5457.5786,4.525,G5V,20.25166,21.157263,19.272215,1.5,0.87227076
1729428092935471168,1.201,-7.5071087,6251.727,4.345,F7V,19.005941,19.771597,18.109753,1.5,1.1985366
1729428092935471173,0.8,-40.935196,4931.7383,4.615,K1.5V,21.748075,22.855152,20.666971,1.5,0.7188716
1729428092935471178,1.311,-36.348274,6668.068,4.268,F4V,19.567827,20.4936,18.574884,1.5,1.3697816
1729428092935471181,1.839,42.50754,6382.635,3.619,F5III,19.42616,20.914206,18.195854,1.5,3.424927
1772978090788519942,0.241,7.536011,3475.3616,5.054,M2V,24.00522,25.305784,22.8298,2.5,0.24024332
1772978090788519943,0.591,-8.523613,3999.4475,4.723,K8V,20.88015,21.826723,19.87717,4.0,0.5503656
1772978090788519946,0.073,-10.225357,1599.558,5.36,L5V,30.060019,34.472923,28.44962,6.0,0.30524695
1772978090788519949,0.599,13.206758,3971.9155,4.703,K8V,15.784659,16.610945,14.856522,8.5,0.5683964
1772978090788519956,0.225,-56.87586,3499.4517,5.054,M2.5V,23.373117,24.664206,22.219307,10.0,0.23262228
1772978091593826305,1.007,3.1725388,,,,18.794365,19.808817,17.749008,0.575,
1772978091593826307,2.204,-0.85507494,,,,14.288618,14.603962,13.791711,2.5,
1772978091593826310,1.135,8.611261,,,,19.06743,19.602953,18.350412,2.5,
1772978091593826311,1.884,-9.582915,,,,16.142727,16.549772,15.543113,4.0,
1772978091593826314,0.439,-12.396402,,,,20.568523,21.842255,19.410912,6.0,
1772978091593826317,1.503,13.067588,,,,12.325039,12.637228,11.828881,8.5,
1772978091593826324,0.954,-56.860718,,,,18.800661,19.359982,18.062382,10.0,
1772978092667568147,0.496,5.7307806,3935.5007,4.833,M0V,20.684677,21.631878,19.692667,10.0,0.44529858
1772978092801785858,1.4,-5.150357,6683.439,4.191,F3V,14.059722,14.327805,13.619976,1.5,1.5511411
1772978093741309954,1.735,-9.101378,,,,14.058029,14.327108,13.616739,1.5,
1772978094815051778,0.869,12.989844,5188.0005,4.569,G8V,18.34091,18.866045,17.633457,2.5,0.788227
1772978094815051780,1.327,-31.359112,6531.3057,4.155,F5V,17.990532,18.349901,17.440914,2.5,1.5727197
1772978094815051781,1.075,5.0916743,6081.35,4.357,F8V,16.472256,16.870714,15.879059,4.0,1.1237024
1772978094815051783,0.83,-11.784921,5176.0684,4.581,G8V,19.297598,19.824333,18.588709,4.0,0.7597161
1772978094815051789,0.846,-8.685447,5199.96,4.524,G8V,18.508286,19.024097,17.80992,8.5,0.82158273
1772978094815051799,0.842,-29.325657,5807.644,4.506,G1.5V,19.626602,20.083723,18.975834,10.0,0.84849894
1772978094815051806,0.725,-88.83183,5445.0264,4.627,G6V,20.489956,20.950132,19.837498,12.0,0.686517
1772978094815051810,0.89,-182.55724,6067.3633,4.062,F6IV,20.408665,20.818558,19.801805,12.0,1.454291
1772978094949269507,0.625,-11.387379,4102.041,4.709,K7V,20.090034,21.009995,19.107178,2.5,0.5763036
1772978094949269510,0.686,-25.784918,4436.0864,4.677,K5V,19.347292,20.075056,18.484283,4.0,0.626111
1772978094949269513,1.043,-24.22118,6081.35,4.301,F8V,16.916773,17.302843,16.340317,6.0,1.1766609
1772978094949269514,0.789,-13.558482,5058.2466,4.593,K0.5V,19.218618,19.798046,18.466228,6.0,0.7322364
1772978094949269515,0.698,-13.408333,4518.5596,4.66,K4.5V,20.009354,20.720535,19.158138,6.0,0.64365226
1772978094949269516,0.503,4.9260716,3749.73,4.793,M0V,20.529177,21.58651,19.471365,8.5,0.46843714
1772978094949269519,0.752,16.698847,4943.107,4.601,K1.5V,19.510088,20.063719,18.780453,8.5,0.7090083
1772978094949269522,0.646,22.435339,4549.8804,4.689,K5V,20.690712,21.371786,19.860907,10.0,0.60069126
1772978094949269523,0.824,-11.398157,5701.6426,4.538,G2.5V,19.39255,19.839952,18.749943,10.0,0.80658716
1772978094949269524,0.599,-5.2826753,4295.3643,4.726,K7V,21.882648,22.686457,20.968775,10.0,0.5554581
2203428097775108100,1.757,-60.533653,,,,16.455446,17.024696,15.710366,8.5,
2203478090120691715,1.015,-132.55588,5834.451,4.37,G1V,19.990248,20.392782,19.393002,6.0,1.0731275
2203478090120691716,0.345,-14.249903,3801.894,4.962,M0.5V,20.694777,21.758057,19.646448,12.0,0.32110813
2203478090120691717,0.615,60.898037,4623.81,4.716,K4.5V,19.755854,20.416992,18.938204,12.0,0.5683964
2203478090120691718,0.677,-77.879105,5069.907,4.671,K1V,19.323364,19.831268,18.631723,12.0,0.62900096
2203478094415659010,0.679,-57.464046,4436.0864,4.671,K5V,20.244701,20.934069,19.409094,6.0,0.626111
2203478094415659012,0.455,5.3535757,3845.9177,4.875,M0.5V,19.180092,20.222275,18.132133,10.0,0.40799168
2203478094415659014,0.824,-10.479994,5701.6426,4.538,G2.5V,18.827753,19.233479,18.227182,10.0,0.80658716
2203478098710626305,1.095,-31.582253,6223.003,4.168,F7.5V,16.62701,16.977743,16.087273,6.0,1.4081578
2203478098710626306,0.88,0.91033036,5559.0425,4.48,G4V,16.167704,16.6421,15.504231,8.5,0.88034177
2203478098710626307,0.289,-22.109333,3614.0986,4.992,M1.5V,19.385246,20.660583,18.227057,10.0,0.28356415
2203478098844844037,0.465,7.1316156,3990.249,4.867,K9V,21.11317,22.010208,20.150663,12.0,0.41557682
2203478098979061765,0.32,9.610388,3767.038,4.977,M1V,22.139288,23.18592,21.098896,12.0,0.30384445
2203478099784368133,0.785,8.142071,,,,20.756693,21.693563,19.771818,12.0,
2203528092129951746,0.87,-62.84838,5105.05,4.536,G9V,19.30553,19.821594,18.60639,6.0,0.82158273
2203528092129951747,0.658,-80.050705,4395.416,4.668,K5V,19.615398,20.277304,18.798939,8.5,0.6175204
2203528092129951749,0.747,-38.596367,5223.962,4.625,G9V,18.104097,18.588625,17.431164,10.0,0.6992803
2203528092129951750,0.88,-75.73905,5970.353,4.424,F9V,19.434671,19.801296,18.874203,10.0,0.9520315
2203528092264169473,0.8,-14.950034,8356.029,8.32,DAVII,25.057013,25.267298,24.67831,2.5,0.010154332
2203528092398387201,0.381,-49.460358,3723.917,4.935,M0V,21.161133,22.200773,20.102425,2.5,0.34725726
2203528092532604929,0.87,-26.987309,5000.345,4.568,K1V,17.667664,18.192995,16.963299,2.5,0.788227
2203528092666822657,0.734,-29.446009,4909.0786,4.648,K1.5V,18.127663,18.652994,17.4233,2.5,0.66473925
2203528093203693569,2.785,-27.251976,,,,17.09423,17.62904,16.380198,2.5,
2203528096424919042,0.951,-44.58187,5445.0264,4.518,G5V,14.576079,15.012514,13.949082,2.5,0.88034177
2203528096424919045,0.678,-70.58133,4487.454,4.658,K5V,20.196842,20.868164,19.373259,8.5,0.63482106
2203528096424919046,0.651,-92.78223,4335.109,4.672,K5V,20.658045,21.42605,19.768312,8.5,0.61185896
2203528096559136771,0.794,-38.39621,4954.502,4.589,K1.5V,17.76257,18.28624,17.057945,6.0,0.7390117
2203528096693354499,0.355,-38.453484,3723.917,4.954,M0V,21.163507,22.216364,20.107824,6.0,0.3285877
2203528096827572227,0.465,-38.435684,3741.106,4.836,M0V,20.573507,21.626364,19.517824,6.0,0.4291917
2203528097498660867,1.614,-38.420177,,,,17.640774,18.209827,16.893038,6.0,
2203528098572402689,2.206,-147.73718,8413.951,3.9,A5.5IV,16.516565,16.644167,16.27774,0.575,2.7205162
2203578090112679937,0.767,-168.67937,5382.6978,4.619,G6V,21.648678,22.090902,21.010466,4.0,0.6992803
2203578090917986305,2.001,-166.90181,,,,18.98279,19.292889,18.484259,4.0,
1985128090300317817,0.898,-81.145454,6039.4863,4.374,F9V,20.080236,20.535816,19.424925,10.0,1.0201201
1985128090300317823,0.983,-149.0256,4977.371,3.438,G6III,18.54541,19.131702,17.784382,10.0,3.1235704
1985128090300317835,0.294,-14.59465,3981.0718,5.01,K9V,18.546986,19.382086,17.619972,14.0,0.2809644
1985128090300317836,0.756,-61.302227,6137.62,4.484,F8V,18.577461,18.907005,18.052757,14.0,0.825375
1985128090300317837,0.647,103.24856,5357.967,4.703,G7V,20.70267,21.223928,19.99114,14.0,0.5924495
1985128090300317839,0.712,56.393383,5847.901,4.604,G1V,20.208462,20.647589,19.565609,14.0,0.69606745
1985128090300317845,0.743,13.61874,6053.4087,4.528,F8V,20.21493,20.640123,19.586958,14.0,0.7774121
1985128090300317848,0.807,91.36991,6367.955,4.18,F4IV,19.255194,19.62062,18.69263,14.0,1.2040688
1985128090300317853,0.856,94.72382,5236.0044,4.521,G9V,20.414751,21.004126,19.653582,10.0,0.8291848
1985128090300317854,0.831,-145.62903,5116.8184,4.544,K0.5V,20.62558,21.24157,19.844618,10.0,0.79552037
1985128090300317855,0.969,-23.23206,5727.9604,4.375,G2.5V,19.513323,19.991383,18.847036,10.0,1.0438818
1985128090300317856,1.013,-32.447155,5834.451,4.289,G1V,19.46876,19.952997,18.796606,10.0,1.1820921
1985128090300317860,0.919,24.378277,5533.501,4.453,G4V,20.349373,20.876568,19.638517,10.0,0.9303606
1985128090300317862,1.095,-78.73164,5610.48,3.947,G0IV,18.75065,19.25294,18.06218,10.0,1.8140587
1985128090300317864,0.844,120.6209,5176.0684,4.533,G9V,20.935156,21.482546,20.20983,10.0,0.81031024
1985128090300317869,0.938,-238.13864,5610.48,4.426,G3V,20.262194,20.77789,19.558023,10.0,0.9652756
1985128090300317871,1.127,-118.21327,4497.7983,2.547,K1III,16.54846,17.272974,15.688794,10.0,9.21831
1985128090300317872,1.037,171.8161,5874.8936,4.225,G0.5V,19.450636,19.928837,18.782358,10.0,1.2842551
1985128090300317876,1.013,-34.94178,5834.451,4.289,G1V,19.780712,20.287424,19.087633,10.0,1.1820921
1985128090300317878,0.994,-350.3768,5807.644,4.329,G1.5V,19.926857,20.408298,19.25358,10.0,1.1134002
1985128090300317880,1.136,-55.567955,4497.7983,2.269,K1III,16.065273,16.786741,15.208501,10.0,11.712546
1985128090300317886,0.913,-39.065765,5508.077,4.461,G5V,20.707724,21.26315,19.974833,10.0,0.91759557
1985128090300317887,1.06,-178.86993,5874.8936,4.146,F8IV,19.384666,19.857557,18.721447,10.0,1.4211873
1985128090300317892,0.763,4.7158585,5688.5293,4.579,G3V,18.13618,18.525026,17.54939,12.0,0.7390117
1985128090300317893,0.692,-149.33913,5199.96,4.658,G9V,19.40919,19.907244,18.723608,12.0,0.64365226
1985128090300317899,0.78,-163.62047,5794.287,4.548,G1.5V,19.995155,20.413586,19.377848,12.0,0.7774121
1985128090300317900,0.78,-230.32745,5794.287,4.548,G1.5V,20.30607,20.79576,19.623228,12.0,0.7774121
1985128090300317910,0.844,-105.653915,6109.4204,4.366,F8V,20.344995,20.779013,19.710688,12.0,0.99689937
1985128090300317911,0.814,-55.36138,5970.353,4.467,F9V,20.961237,21.408945,20.31352,12.0,0.87227076
1985128090300317912,0.881,-140.74173,6151.7686,4.16,F5.5IV,19.994783,20.391102,19.404247,12.0,1.290183
1985128090300317914,0.858,14.387272,6151.7686,4.307,F8V,20.62105,21.019228,20.023659,12.0,1.0780808
1985128090300317916,0.844,-113.14533,6109.4204,4.366,F8V,20.885815,21.331017,20.238207,12.0,0.99689937
1985128090300317920,0.881,-136.99527,6151.7686,4.16,F5.5IV,20.57542,20.948524,20.007767,12.0,1.290183
1729428092935471183,1.71,71.826454,5546.2573,3.482,G1.5III,20.646252,22.736057,19.265265,1.5,3.860569
1729428092935471184,1.741,24.43527,7328.245,3.978,F0IV,20.45455,22.027168,19.197071,1.5,2.2011585
1729428092935471186,2.141,8.92995,4943.107,2.695,G7III,19.852898,22.358068,18.397854,1.5,10.681969
1729428092935471193,1.22,-23.941055,6382.635,4.271,F6V,18.051445,18.714819,17.225788,2.5,1.3141693
1729428092935471196,1.088,-72.96377,6081.35,4.399,F8V,19.372038,20.192743,18.441622,2.5,1.0731275
1729428092935471197,1.219,-58.777546,6251.727,4.275,F7V,19.070816,19.921387,18.121298,2.5,1.3141693
1729428092935471198,1.256,-4.418044,6652.7314,4.239,F4V,18.72005,19.430279,17.8596,2.5,1.3888371
1729428092935471199,1.347,23.861328,6807.6934,4.159,F3V,18.32557,19.02355,17.474775,2.5,1.579979
1729428092935471204,1.39,137.664,6668.068,4.097,F4IV,20.840427,22.308228,19.616743,2.5,1.7244529
1729428092935471205,1.605,17.413948,4731.5127,2.544,G9III,18.09648,19.914612,16.776707,2.5,11.082847
1729428092935471214,1.367,-14.745879,6237.348,3.874,F6IV,17.703306,18.496222,16.788292,4.0,2.2011585
1729428092935471215,1.028,-141.60776,6067.3633,4.405,F8V,19.6219,20.511988,18.649342,4.0,1.0390856
1729428092935471216,1.079,-14.276184,5847.901,4.365,G1V,19.420925,20.295671,18.458551,4.0,1.1134002
1729428092935471219,0.982,-8.015487,5807.644,4.461,G1V,20.474085,21.506145,19.426954,4.0,0.9520315
1729428092935471224,1.28,25.29941,6237.348,4.045,F7IV,19.45649,20.526333,18.38949,4.0,1.7484423
1729428092935471232,1.119,-85.145096,6223.003,4.3,F7.5V,20.67661,21.846354,19.565485,4.0,1.2208191
1729428092935471237,1.355,-38.40551,6095.369,3.905,F7IV,19.983246,21.348726,18.795351,4.0,2.1215405
